#Sender	Recipient	time
111	18	1266520015
111	18	1266520015
111	18	1266520015
108	111	1266522882
108	111	1266523099
108	111	1266523198
111	99	1266523715
99	111	1266523793
99	111	1266523960
111	108	1266524277
15	45	1266533380
96	15	1266560019
96	61	1266560019
96	12	1266560019
107	18	1266560445
42	63	1266561597
61	96	1266561728
93	111	1266562572
1	38	1266562700
1	38	1266562790
13	14	1266563067
14	13	1266563349
14	13	1266563420
13	14	1266563445
1	104	1266563516
1	95	1266563516
1	7	1266563516
1	10	1266563516
1	87	1266563516
1	79	1266563516
1	112	1266563516
1	44	1266563516
1	123	1266563516
7	1	1266563532
1	14	1266563635
1	9	1266563635
1	17	1266563635
1	65	1266563635
4	84	1266563653
112	1	1266563726
14	1	1266563734
14	13	1266563851
1	38	1266563874
1	36	1266563874
1	37	1266563874
71	63	1266563958
3	66	1266564048
3	85	1266564048
3	67	1266564048
3	8	1266564048
3	35	1266564048
3	13	1266564048
3	4	1266564048
3	68	1266564048
3	69	1266564048
3	17	1266564048
45	80	1266564413
15	96	1266564774
104	1	1266564940
8	3	1266564955
13	3	1266565062
13	17	1266565062
13	35	1266565062
13	4	1266565062
5	1	1266565067
13	14	1266565113
13	3	1266565137
9	1	1266565312
65	1	1266565737
12	96	1266565829
66	3	1266565834
93	84	1266565875
4	3	1266565927
79	1	1266565965
95	1	1266565982
44	1	1266566015
67	3	1266566249
14	13	1266566578
13	14	1266566643
13	14	1266566748
14	13	1266566860
80	45	1266566960
80	45	1266567002
71	5	1266567716
75	50	1266567725
68	3	1266567882
17	1	1266568063
17	3	1266568156
17	56	1266568202
17	15	1266568202
17	54	1266568202
43	42	1266568316
43	45	1266568316
43	79	1266568316
75	50	1266568324
43	79	1266568334
75	50	1266568364
75	50	1266568396
3	20	1266568415
20	3	1266568442
86	40	1266568450
67	115	1266568450
75	50	1266568452
50	75	1266568504
45	43	1266568537
77	69	1266568559
77	68	1266568559
75	50	1266568572
24	112	1266568587
24	45	1266568587
50	75	1266568594
50	75	1266568594
56	17	1266568612
45	24	1266568613
56	88	1266568624
50	75	1266568654
86	50	1266568723
86	69	1266568723
86	81	1266568723
42	43	1266568741
86	81	1266568763
86	50	1266568763
86	69	1266568763
112	24	1266568908
44	91	1266568941
91	44	1266569067
15	83	1266569256
50	86	1266569364
50	81	1266569364
50	69	1266569364
86	50	1266569381
83	15	1266569404
79	43	1266569509
115	45	1266569691
45	115	1266569710
88	61	1266569830
88	96	1266569830
88	12	1266569830
88	15	1266569830
115	80	1266570016
80	115	1266570083
67	80	1266570101
56	61	1266570328
56	96	1266570328
56	15	1266570328
59	56	1266570357
59	84	1266570357
59	48	1266570357
59	76	1266570357
59	47	1266570357
59	68	1266570357
59	69	1266570357
59	85	1266570357
59	86	1266570357
59	89	1266570357
59	88	1266570357
59	94	1266570357
59	2	1266570357
96	56	1266570523
84	93	1266570709
84	93	1266570769
61	56	1266570815
88	89	1266570846
71	72	1266570857
71	15	1266570857
71	73	1266570857
71	5	1266570857
70	4	1266570896
41	50	1266570972
41	13	1266571001
41	3	1266571010
86	19	1266571051
41	45	1266571055
84	47	1266571123
84	68	1266571123
84	48	1266571123
84	85	1266571123
4	70	1266571228
86	117	1266571356
86	32	1266571356
71	48	1266571371
84	4	1266571424
112	9	1266571513
117	15	1266571608
93	41	1266571675
84	53	1266571699
36	149	1266571703
93	41	1266571731
149	36	1266571747
90	18	1266572005
59	149	1266572050
53	84	1266572060
77	66	1266572197
84	53	1266572283
71	15	1266572645
9	67	1266572830
9	66	1266572830
9	65	1266572866
67	9	1266572899
76	50	1266572934
66	9	1266573738
19	76	1266573776
65	9	1266573780
24	60	1266574018
79	43	1266574246
19	18	1266574335
18	90	1266574457
14	117	1266574472
123	1	1266574528
14	45	1266574557
60	24	1266574583
77	66	1266574869
94	65	1266575159
94	9	1266575159
71	63	1266575401
20	3	1266575609
3	20	1266575712
15	56	1266575749
72	115	1266575933
15	17	1266575994
9	94	1266576030
15	117	1266576056
3	20	1266576079
20	3	1266576101
84	53	1266576117
15	117	1266576130
24	66	1266576316
24	3	1266576316
24	8	1266576316
24	51	1266576316
24	26	1266576316
24	60	1266576316
65	94	1266576407
6	106	1266576452
50	76	1266576470
20	3	1266576478
68	86	1266576502
3	24	1266576566
76	81	1266576587
44	112	1266576610
3	20	1266576665
76	50	1266576836
8	24	1266576916
24	60	1266577044
66	27	1266577046
59	67	1266577234
60	24	1266577461
60	24	1266577486
117	81	1266577557
117	15	1266577557
117	56	1266577557
15	117	1266577629
20	3	1266577663
117	14	1266577664
77	67	1266577760
77	90	1266577760
77	66	1266577760
77	69	1266577760
77	68	1266577760
56	117	1266577889
79	43	1266578022
45	14	1266578075
77	45	1266578075
56	117	1266578100
90	38	1266578149
71	5	1266578315
71	5	1266578329
71	15	1266578353
53	84	1266578493
84	53	1266578551
6	106	1266578670
77	3	1266578694
67	66	1266578734
67	9	1266578734
1	43	1266578808
1	103	1266578808
1	84	1266578808
1	106	1266578808
1	46	1266578808
1	35	1266578808
1	107	1266578808
1	115	1266578808
1	70	1266578808
1	87	1266578808
1	27	1266578808
1	119	1266578808
1	123	1266578808
1	77	1266578808
1	47	1266578808
1	61	1266578808
1	93	1266578808
1	30	1266578808
1	25	1266578808
1	85	1266578808
1	53	1266578808
1	124	1266578808
1	22	1266578808
1	59	1266578808
1	125	1266578808
1	102	1266578808
1	52	1266578808
1	81	1266578808
1	98	1266578808
1	18	1266578808
1	56	1266578808
1	50	1266578808
1	39	1266578808
1	15	1266578808
1	26	1266578808
1	3	1266578808
1	66	1266578808
1	32	1266578808
1	58	1266578808
1	57	1266578808
1	69	1266578808
1	75	1266578808
1	126	1266578808
1	83	1266578808
1	71	1266578808
1	96	1266578808
1	72	1266578808
1	42	1266578808
1	8	1266578808
1	128	1266578808
1	108	1266578808
1	24	1266578808
1	110	1266578808
1	49	1266578808
1	41	1266578808
1	64	1266578808
1	67	1266578808
1	6	1266578808
1	21	1266578808
1	90	1266578808
1	31	1266578808
1	118	1266578808
1	129	1266578808
1	73	1266578808
1	100	1266578808
1	130	1266578808
1	109	1266578808
1	88	1266578808
1	76	1266578808
1	116	1266578808
1	13	1266578808
1	28	1266578808
1	99	1266578808
1	55	1266578808
1	12	1266578808
1	20	1266578808
1	33	1266578808
1	34	1266578808
1	82	1266578808
1	62	1266578808
1	149	1266578808
1	89	1266578808
1	5	1266578808
1	4	1266578808
1	51	1266578808
1	11	1266578808
1	151	1266578808
1	29	1266578808
1	78	1266578808
1	48	1266578808
1	133	1266578808
1	111	1266578808
1	45	1266578808
1	68	1266578808
1	16	1266578808
1	63	1266578808
1	2	1266578808
1	120	1266578808
1	54	1266578808
1	40	1266578808
1	86	1266578808
1	60	1266578808
1	121	1266578808
1	91	1266578808
1	117	1266578808
1	74	1266578808
1	80	1266578808
1	23	1266578808
1	136	1266578808
1	19	1266578808
1	113	1266578808
1	105	1266578808
1	101	1266578808
1	122	1266578808
1	94	1266578808
1	93	1266578813
1	27	1266578813
1	85	1266578813
1	101	1266578813
1	68	1266578813
129	1	1266578813
45	1	1266578824
12	1	1266578826
84	1	1266578832
66	1	1266578840
77	1	1266578851
23	1	1266578856
56	1	1266578857
59	1	1266578863
86	1	1266578876
149	1	1266578876
71	1	1266578882
30	1	1266578911
115	1	1266578921
105	1	1266578925
89	1	1266578958
106	1	1266579041
2	1	1266579058
15	1	1266579106
88	1	1266579138
77	14	1266579206
43	1	1266579215
88	56	1266579259
47	1	1266579270
73	1	1266579325
103	1	1266579329
80	14	1266579409
80	1	1266579439
42	1	1266579464
58	1	1266579477
59	14	1266579501
59	9	1266579501
6	1	1266579502
86	19	1266579526
75	1	1266579615
121	106	1266579685
151	1	1266579693
31	1	1266579698
53	1	1266579725
90	1	1266579727
20	1	1266579762
46	1	1266579805
3	20	1266579831
45	66	1266579836
45	26	1266579836
55	1	1266579876
76	1	1266579889
57	1	1266579895
3	1	1266579947
83	15	1266579958
83	1	1266579962
16	1	1266579992
34	1	1266580015
15	117	1266580064
70	1	1266580078
15	83	1266580111
21	86	1266580138
26	24	1266580188
86	21	1266580199
3	13	1266580315
3	8	1266580315
13	1	1266580374
13	3	1266580382
26	80	1266580535
14	77	1266580554
26	25	1266580554
26	1	1266580565
96	1	1266580584
14	80	1266580607
26	45	1266580638
77	14	1266580686
77	14	1266580758
74	1	1266580921
4	86	1266581003
4	13	1266581003
66	91	1266581004
66	32	1266581004
66	44	1266581004
4	1	1266581012
51	1	1266581023
98	1	1266581036
3	66	1266581061
3	67	1266581061
3	35	1266581061
3	20	1266581061
66	3	1266581076
20	3	1266581124
44	66	1266581149
66	45	1266581170
104	18	1266581255
104	57	1266581255
13	4	1266581331
8	1	1266581424
8	3	1266581436
68	1	1266581437
91	1	1266581493
18	104	1266581540
43	42	1266581540
26	25	1266581566
57	104	1266581610
85	3	1266581647
85	1	1266581661
18	1	1266581669
91	66	1266581686
32	66	1266581697
53	84	1266581705
32	1	1266581710
45	24	1266581720
45	14	1266581720
28	1	1266581724
84	53	1266581741
14	45	1266581776
42	43	1266581798
24	45	1266581876
24	1	1266581948
3	8	1266582107
3	13	1266582107
3	77	1266582107
3	35	1266582107
13	3	1266582164
8	3	1266582228
33	1	1266582306
115	67	1266582386
26	83	1266582509
67	115	1266582545
67	3	1266582545
4	106	1266582783
67	1	1266582815
59	80	1266582915
25	26	1266583130
26	25	1266583206
27	1	1266583442
44	91	1266583918
76	40	1266583987
26	32	1266584276
86	4	1266584318
26	25	1266584330
32	26	1266584346
26	32	1266584459
1	38	1266584479
13	17	1266584594
117	56	1266584655
56	117	1266584735
61	1	1266584755
81	50	1266584934
115	72	1266585182
124	1	1266585824
122	1	1266585979
50	76	1266586310
50	81	1266586310
69	76	1266586412
40	76	1266586730
82	1	1266586736
76	40	1266586932
18	109	1266586958
18	99	1266586958
18	108	1266586958
18	107	1266586958
18	110	1266586958
18	57	1266586958
18	19	1266586958
18	55	1266586958
86	4	1266586975
76	40	1266586999
76	50	1266587002
40	76	1266587026
18	99	1266587032
18	108	1266587032
18	107	1266587032
18	19	1266587032
18	57	1266587032
18	55	1266587032
7	1	1266587036
55	18	1266587069
76	40	1266587087
85	68	1266587462
50	76	1266587470
50	81	1266587470
26	60	1266587486
50	76	1266587498
50	81	1266587498
68	85	1266587502
19	18	1266587559
76	50	1266587580
81	50	1266587581
81	50	1266587581
76	50	1266587720
5	1	1266587847
75	50	1266588001
5	77	1266588037
94	1	1266589395
34	24	1266589535
115	84	1266589611
54	15	1266589664
115	84	1266589715
84	115	1266589819
84	115	1266589847
55	18	1266589891
85	90	1266590071
50	75	1266590121
83	63	1266590188
81	27	1266590191
75	50	1266590192
27	81	1266590233
50	75	1266590399
48	1	1266590504
93	1	1266590695
90	85	1266591030
84	115	1266591655
115	84	1266592089
84	115	1266592116
50	75	1266592456
84	57	1266592675
47	13	1266592784
76	27	1266592819
76	81	1266592819
99	18	1266593506
99	18	1266593553
99	1	1266593608
27	69	1266595511
67	115	1266597904
38	80	1266611035
77	5	1266656734
77	3	1266656765
11	33	1266817146
11	1	1266817158
11	1	1266817164
25	1	1266817438
13	47	1266817515
101	1	1266818824
101	50	1266818893
100	1	1266819469
96	15	1266819471
96	61	1266819471
96	12	1266819471
54	17	1266820320
54	17	1266820331
54	17	1266820341
54	17	1266820349
54	17	1266820369
54	17	1266820378
54	1	1266820387
29	1	1266820496
113	1	1266820553
29	23	1266820703
42	14	1266820752
24	34	1266820888
14	42	1266821124
61	96	1266821280
35	45	1266821475
35	3	1266821517
4	35	1266821530
4	102	1266821530
4	13	1266821530
13	4	1266821556
35	45	1266821581
17	13	1266821621
35	3	1266821626
35	3	1266821637
35	1	1266821663
35	3	1266821715
35	3	1266821750
35	4	1266821789
121	1	1266821796
35	3	1266821819
75	50	1266821937
75	50	1266821941
19	101	1266821991
20	3	1266822547
45	26	1266822905
45	66	1266822905
70	53	1266823051
123	1	1266823099
70	53	1266823115
44	38	1266823128
3	20	1266823146
63	83	1266823341
63	1	1266823353
63	64	1266823536
63	42	1266823536
15	96	1266824066
42	63	1266824264
26	45	1266824294
83	63	1266824369
3	68	1266824642
3	66	1266824642
3	67	1266824642
3	8	1266824642
3	35	1266824642
3	13	1266824642
3	4	1266824642
3	85	1266824642
3	69	1266824642
3	17	1266824642
13	3	1266824721
13	35	1266824887
13	4	1266824887
13	35	1266824962
13	4	1266824962
66	3	1266825044
66	45	1266825066
61	56	1266825073
6	18	1266825129
23	29	1266825245
64	63	1266825281
57	18	1266825403
57	18	1266825443
64	42	1266826012
65	76	1266826232
66	3	1266826247
66	3	1266826261
76	65	1266826381
8	3	1266826414
76	65	1266826436
66	24	1266826442
59	14	1266826488
59	65	1266826488
59	9	1266826488
65	76	1266826502
76	65	1266826537
17	56	1266826625
17	15	1266826625
17	54	1266826625
54	17	1266826672
67	3	1266826930
66	3	1266826961
56	17	1266827010
56	88	1266827024
50	76	1266827046
33	63	1266827159
15	33	1266827182
15	17	1266827236
88	56	1266827285
24	15	1266827318
24	3	1266827318
24	51	1266827318
24	8	1266827318
24	18	1266827318
24	83	1266827318
24	117	1266827318
24	5	1266827318
24	39	1266827318
24	60	1266827318
24	32	1266827318
24	25	1266827318
24	103	1266827318
24	105	1266827318
24	66	1266827318
24	26	1266827318
51	24	1266827347
13	3	1266827379
13	35	1266827379
13	4	1266827379
5	24	1266827381
32	24	1266827388
14	1	1266827451
1	14	1266827551
44	79	1266827554
63	83	1266827730
15	24	1266827744
8	24	1266827782
3	24	1266827891
51	24	1266827926
3	35	1266827930
4	3	1266827938
4	13	1266827951
3	66	1266828053
39	24	1266828181
4	13	1266828222
14	7	1266828317
7	14	1266828378
9	66	1266828556
9	67	1266828556
70	53	1266828638
44	79	1266829184
33	63	1266829188
66	9	1266829251
25	24	1266829401
67	9	1266829560
68	3	1266829665
103	24	1266829761
47	69	1266829964
71	73	1266830601
71	72	1266830601
71	15	1266830601
71	5	1266830601
33	15	1266830706
18	24	1266830941
59	68	1266831002
59	84	1266831002
59	89	1266831002
59	47	1266831002
59	69	1266831002
59	56	1266831002
59	85	1266831002
59	86	1266831002
59	48	1266831002
59	76	1266831002
59	88	1266831002
59	94	1266831002
59	2	1266831002
86	117	1266831191
86	69	1266831191
86	84	1266831191
86	76	1266831191
9	67	1266831357
9	66	1266831357
86	117	1266831370
86	69	1266831370
86	84	1266831370
86	76	1266831370
13	14	1266831539
42	64	1266831577
39	1	1266831679
56	85	1266831685
86	117	1266831739
86	57	1266831856
33	63	1266831946
67	9	1266831988
14	13	1266832016
14	13	1266832066
13	14	1266832118
13	14	1266832225
14	13	1266832544
29	63	1266832651
14	13	1266832689
26	24	1266832692
13	14	1266832716
13	14	1266832741
14	13	1266832827
14	13	1266832990
59	38	1266833413
66	9	1266833420
21	86	1266833946
86	21	1266833998
33	15	1266834176
38	59	1266834256
75	50	1266834870
28	20	1266834996
28	83	1266835181
28	54	1266835181
41	1	1266835325
65	64	1266835364
20	28	1266835396
41	93	1266835414
64	65	1266835430
13	14	1266835446
20	35	1266835477
20	18	1266835477
20	52	1266835477
20	8	1266835477
13	14	1266835503
13	40	1266835530
13	82	1266835530
14	13	1266835564
59	90	1266835570
52	20	1266835645
35	13	1266835704
6	106	1266835742
60	1	1266836094
118	1	1266836099
60	24	1266836118
83	24	1266836356
4	106	1266836690
13	74	1266836979
13	73	1266836979
13	72	1266836979
54	28	1266836988
57	84	1266837007
35	3	1266837103
121	106	1266837302
13	40	1266837327
84	57	1266837368
84	57	1266837456
50	75	1266837541
35	13	1266837579
22	42	1266837607
65	59	1266837623
95	94	1266837676
75	50	1266837789
75	50	1266837792
66	24	1266837952
35	20	1266837994
8	20	1266838002
35	3	1266838056
65	9	1266838162
72	9	1266838193
72	14	1266838193
72	65	1266838193
72	71	1266838193
72	73	1266838193
9	65	1266838226
112	27	1266838295
42	22	1266838444
90	59	1266838468
82	13	1266838482
59	90	1266838559
65	72	1266838688
77	14	1266838740
72	65	1266838783
5	15	1266838784
59	90	1266838802
66	3	1266838814
18	20	1266838875
14	77	1266838925
27	112	1266838953
77	14	1266838970
50	75	1266838979
19	86	1266839048
18	107	1266839130
75	50	1266839346
53	70	1266839569
75	50	1266839570
13	14	1266839749
14	13	1266839789
14	13	1266839813
69	86	1266840010
67	9	1266840072
77	66	1266840323
69	68	1266840574
53	70	1266840591
53	4	1266840591
80	151	1266840683
4	53	1266840698
151	80	1266840721
74	13	1266840820
69	76	1266841086
70	53	1266841257
70	53	1266841268
69	86	1266841276
69	76	1266841276
69	84	1266841276
76	81	1266841605
76	53	1266841605
38	67	1266841829
67	68	1266842398
67	59	1266842398
67	85	1266842398
68	47	1266842398
106	117	1266842558
106	73	1266842558
119	1	1266842654
85	56	1266842896
50	75	1266842935
50	49	1266842935
50	82	1266842935
85	48	1266843014
85	3	1266843070
56	81	1266843077
48	85	1266843212
84	56	1266843348
149	38	1266843458
56	84	1266843514
84	56	1266843571
38	149	1266843850
117	58	1266844046
84	56	1266844049
75	50	1266844065
20	3	1266844066
47	68	1266844085
149	38	1266844131
58	117	1266844336
68	47	1266844455
50	86	1266844576
86	50	1266844593
90	68	1266844616
90	69	1266844616
68	90	1266844680
54	83	1266844839
83	28	1266844989
76	50	1266845053
83	61	1266845074
3	20	1266845144
61	83	1266845150
68	59	1266845186
42	22	1266845301
21	86	1266845334
86	21	1266845380
90	68	1266845502
90	59	1266845502
21	86	1266845537
83	54	1266845544
68	90	1266845563
86	21	1266845569
82	50	1266845653
86	19	1266845754
19	18	1266845825
86	59	1266846218
86	94	1266846218
86	79	1266846218
77	66	1266846251
77	66	1266846366
77	17	1266846366
86	90	1266846427
66	67	1266846798
81	56	1266846841
67	66	1266846896
66	67	1266847006
67	66	1266847014
59	90	1266847224
64	63	1266847651
86	13	1266847844
86	40	1266847844
39	15	1266848081
110	18	1266848233
86	69	1266848392
53	70	1266848834
76	50	1266848969
38	149	1266849039
22	7	1266849208
149	38	1266849212
7	22	1266849269
27	66	1266849289
52	1	1266849591
94	95	1266849613
38	36	1266849881
53	70	1266849975
53	70	1266850028
53	70	1266850055
53	76	1266850567
53	81	1266850567
76	53	1266851336
69	59	1266851562
9	65	1266851578
65	9	1266851584
76	50	1266851614
69	88	1266852201
69	88	1266852350
15	56	1266853749
12	96	1266853796
59	9	1266854090
15	39	1266854360
59	9	1266854428
9	67	1266857420
9	66	1266857420
1	5	1266873984
1	6	1266873984
1	7	1266873984
1	2	1266873984
1	3	1266873984
1	8	1266873984
1	9	1266873984
1	10	1266873984
1	11	1266873984
1	12	1266873984
1	65	1266873984
1	13	1266873984
1	14	1266873984
1	15	1266873984
1	4	1266873984
1	16	1266873984
1	17	1266873984
13	14	1266902987
13	4	1266905723
13	17	1266905723
13	3	1266905723
13	35	1266905723
96	15	1266906179
96	61	1266906179
96	12	1266906179
4	53	1266907149
15	5	1266908081
15	96	1266908185
15	56	1266908204
73	13	1266908222
15	56	1266908269
105	24	1266908319
105	103	1266908459
11	5	1266908464
15	56	1266908469
5	11	1266908594
50	76	1266908744
63	64	1266909061
56	15	1266909246
56	15	1266909292
56	15	1266909292
56	15	1266909294
94	9	1266909476
94	65	1266909476
94	59	1266909476
94	2	1266909476
94	14	1266909545
94	9	1266909545
94	59	1266909545
94	2	1266909545
14	94	1266909691
3	17	1266909748
3	66	1266909748
3	67	1266909748
3	8	1266909748
3	35	1266909748
3	13	1266909748
3	4	1266909748
3	68	1266909748
3	85	1266909748
3	69	1266909748
17	3	1266909849
13	3	1266909880
70	53	1266910179
2	94	1266910205
66	9	1266910242
66	3	1266910445
63	29	1266910447
42	64	1266910506
9	94	1266910665
9	94	1266910675
8	3	1266910676
59	94	1266910695
59	94	1266910696
14	94	1266910775
14	9	1266910775
14	59	1266910775
14	2	1266910775
9	14	1266910894
2	14	1266910897
94	14	1266910953
12	96	1266910968
20	63	1266911023
65	94	1266911092
2	94	1266911145
60	45	1266911343
65	94	1266911423
66	27	1266911492
71	5	1266911598
71	72	1266911663
67	3	1266911811
67	9	1266911834
